FBgn0026400	adult male 30day	40
FBgn0026400	antennal disc ML-DmD20-c5	64
FBgn0026400	embryo 00-02hr	112
FBgn0026400	embryo 02-04hr	109
FBgn0026400	embryo 04-06hr	63
FBgn0026400	embryo 06-08hr	54
FBgn0026400	embryo 08-10hr	71
FBgn0026400	embryo 10-12hr	72
FBgn0026400	embryo 12-14hr	50
FBgn0026400	embryo 14-16hr	42
FBgn0026400	embryo 16-18hr	31
FBgn0026400	embryo 18-20hr	23
FBgn0026400	embryo 20-22hr	25
FBgn0026400	embryo 22-24hr	27
FBgn0026400	embryonic 1182-4H	71
FBgn0026400	embryonic GM2	61
FBgn0026400	embryonic Kc167	121
FBgn0026400	embryonic S1	57
FBgn0026400	embryonic S3	84
FBgn0026400	eye-antennal disc ML-DmD11	62
FBgn0026400	haltere disc ML-DmD17-c3	53
FBgn0026400	larva L1	43
FBgn0026400	larva L2	38
FBgn0026400	larva L3 12hr old	31
FBgn0026400	larva L3 late, Zn 5mM	72
FBgn0026400	larva L3 puffstage 1-2	27
FBgn0026400	larva L3 puffstage 3-6	27
FBgn0026400	larva L3 puffstage 7-9	34
FBgn0026400	larva L3, Caffeine 1.5mg/ml	26
FBgn0026400	larva L3, Cd 12hr	42
FBgn0026400	larva L3, Cd 6hr	52
FBgn0026400	larva L3, Cu 0.5mM	124
FBgn0026400	larva L3, EtOH 10	52
FBgn0026400	larva L3, EtOH 2.5	88
FBgn0026400	larva L3, EtOH 5	32
FBgn0026400	larva L3, Rotenone 2μg	39
FBgn0026400	larva L3, Rotenone 8μg	35
FBgn0026400	leg disc CME L1	95
FBgn0026400	mixed discs ML-DmD4-c1	94
FBgn0026400	ovary OSC	77
FBgn0026400	ovary OSS	68
FBgn0026400	ovary fGS/OSS	114
FBgn0026400	tumorous blood cells mbn2	116
FBgn0026400	white prepupae new	32
FBgn0026400	wing disc CME-W2	66
FBgn0026400	wing disc ML-DmD16-c3	82
FBgn0026400	wing disc ML-DmD21	92
FBgn0026400	wing disc ML-DmD32	53
FBgn0026400	wing disc ML-DmD8	73
FBgn0026400	wing disc ML-DmD9	90
FBgn0039590	4-day Adult, Caffeine 2.5mg/ml	6
FBgn0039590	4-day Adult, Caffeine 25mg/ml	5
FBgn0039590	4-day Adult, Cd 0.05M	4
FBgn0039590	4-day Adult, Cd 0.1M	8
FBgn0039590	4-day Adult, Cu 15mM	7
FBgn0039590	4-day Adult, Paraquat 10mM	8
FBgn0039590	4-day Adult, Paraquat 5mM	6
FBgn0039590	4-day Adult, Zn 4.5mM	7
FBgn0039590	4-day Adult, cold 1	7
FBgn0039590	4-day Adult, cold 2	6
FBgn0039590	4-day Adult, heatshock	3
FBgn0039590	A 1d carcass	4
FBgn0039590	A 1d dig sys	2
FBgn0039590	A 20d carcass	3
FBgn0039590	A 20d dig sys	4
FBgn0039590	A 4d carcass	4
FBgn0039590	A 4d dig sys	3
FBgn0039590	A MateF 1d head	13
FBgn0039590	A MateF 20d head	9
FBgn0039590	A MateF 4d head	12
FBgn0039590	A MateF 4d ovary	5
FBgn0039590	A MateM 1d head	21
FBgn0039590	A MateM 20d head	19
FBgn0039590	A MateM 4d acc gland	3
FBgn0039590	A MateM 4d head	20
FBgn0039590	A MateM 4d testis	2
FBgn0039590	A VirF 1d head	13
FBgn0039590	A VirF 20d head	10
FBgn0039590	A VirF 4d head	14
FBgn0039590	A VirF 4d ovary	6
FBgn0039590	CNS ML-DmBG1-c1	7
FBgn0039590	CNS ML-DmBG2-c2	5
FBgn0039590	L3 CNS	34
FBgn0039590	L3 Wand carcass	11
FBgn0039590	L3 Wand dig sys	10
FBgn0039590	L3 Wand fat	1
FBgn0039590	L3 Wand imag disc	14
FBgn0039590	L3 Wand saliv	0
FBgn0039590	P15	4
FBgn0039590	P5	15
FBgn0039590	P6	17
FBgn0039590	P8	14
FBgn0039590	P8 CNS	40
FBgn0039590	P8 fat	15
FBgn0039590	P9-10	10
FBgn0039590	Schneider line 2 S2R+	14
FBgn0039590	Schneider line 2 Sg4	2
FBgn0039590	WPP fat	11
FBgn0039590	WPP saliv	4
FBgn0039590	adult female 01day	5
FBgn0039590	adult female 05day	5
FBgn0039590	adult female 30day	5
FBgn0039590	adult male 01day	7
FBgn0039590	adult male 05day	8
FBgn0039590	adult male 30day	8
FBgn0039590	antennal disc ML-DmD20-c5	3
FBgn0039590	embryo 00-02hr	9
FBgn0039590	embryo 02-04hr	13
FBgn0039590	embryo 04-06hr	29
FBgn0039590	embryo 06-08hr	24
FBgn0039590	embryo 08-10hr	20
FBgn0039590	embryo 10-12hr	12
FBgn0039590	embryo 12-14hr	19
FBgn0039590	embryo 14-16hr	20
FBgn0039590	embryo 16-18hr	13
FBgn0039590	embryo 18-20hr	9
FBgn0039590	embryo 20-22hr	5
FBgn0039590	embryo 22-24hr	6
FBgn0039590	embryonic 1182-4H	7
FBgn0039590	embryonic GM2	8
FBgn0039590	embryonic Kc167	3
FBgn0039590	embryonic S1	4
FBgn0039590	embryonic S3	2
FBgn0039590	eye-antennal disc ML-DmD11	4
FBgn0039590	haltere disc ML-DmD17-c3	17
FBgn0039590	larva L1	6
FBgn0039590	larva L2	3
FBgn0039590	larva L3 12hr old	2
FBgn0039590	larva L3 late, Zn 5mM	3
FBgn0039590	larva L3 puffstage 1-2	2
FBgn0039590	larva L3 puffstage 3-6	6
FBgn0039590	larva L3 puffstage 7-9	9
FBgn0039590	larva L3, Caffeine 1.5mg/ml	2
FBgn0039590	larva L3, Cd 12hr	2
FBgn0039590	larva L3, Cd 6hr	1
FBgn0039590	larva L3, Cu 0.5mM	1
FBgn0039590	larva L3, EtOH 10	1
FBgn0039590	larva L3, EtOH 2.5	8
FBgn0039590	larva L3, EtOH 5	1
FBgn0039590	larva L3, Rotenone 2μg	1
FBgn0039590	larva L3, Rotenone 8μg	1
FBgn0039590	leg disc CME L1	3
FBgn0039590	mixed discs ML-DmD4-c1	10
FBgn0039590	ovary OSC	13
FBgn0039590	ovary OSS	11
FBgn0039590	ovary fGS/OSS	16
FBgn0039590	tumorous blood cells mbn2	26
FBgn0039590	white prepupae new	14
FBgn0039590	wing disc CME-W2	3
FBgn0039590	wing disc ML-DmD16-c3	19
FBgn0039590	wing disc ML-DmD21	3
FBgn0039590	wing disc ML-DmD32	2
FBgn0039590	wing disc ML-DmD8	10
FBgn0039590	wing disc ML-DmD9	5
FBgn0038012	4-day Adult, Caffeine 2.5mg/ml	1
FBgn0038012	4-day Adult, Caffeine 25mg/ml	1
FBgn0038012	4-day Adult, Cd 0.05M	2
FBgn0038012	4-day Adult, Cd 0.1M	3
FBgn0038012	4-day Adult, Cu 15mM	0
FBgn0038012	4-day Adult, Paraquat 10mM	3
FBgn0038012	4-day Adult, Paraquat 5mM	2
FBgn0038012	4-day Adult, Zn 4.5mM	1
FBgn0038012	4-day Adult, cold 1	0
FBgn0038012	4-day Adult, cold 2	1
FBgn0038012	4-day Adult, heatshock	2
FBgn0038012	A 1d carcass	0
FBgn0038012	A 1d dig sys	0
FBgn0038012	A 20d carcass	0
FBgn0038012	A 20d dig sys	0
FBgn0038012	A 4d carcass	0
FBgn0038012	A 4d dig sys	0
FBgn0038012	A MateF 1d head	0
FBgn0038012	A MateF 20d head	0
FBgn0038012	A MateF 4d head	0
FBgn0038012	A MateF 4d ovary	4
FBgn0038012	A MateM 1d head	0
FBgn0038012	A MateM 20d head	0
FBgn0038012	A MateM 4d acc gland	1
FBgn0038012	A MateM 4d head	0
FBgn0038012	A MateM 4d testis	9
FBgn0038012	A VirF 1d head	0
FBgn0038012	A VirF 20d head	0
FBgn0038012	A VirF 4d head	0
FBgn0038012	A VirF 4d ovary	6
FBgn0038012	CNS ML-DmBG1-c1	0
FBgn0038012	CNS ML-DmBG2-c2	0
FBgn0038012	L3 CNS	0
FBgn0038012	L3 Wand carcass	0
FBgn0038012	L3 Wand dig sys	0
FBgn0038012	L3 Wand fat	0
FBgn0038012	L3 Wand imag disc	15
FBgn0038012	L3 Wand saliv	0
FBgn0038012	P15	2
FBgn0038012	P5	3
FBgn0038012	P6	4
FBgn0038012	P8	5
FBgn0038012	P8 CNS	0
FBgn0038012	P8 fat	0
FBgn0038012	P9-10	3
FBgn0038012	Schneider line 2 S2R+	0
FBgn0038012	Schneider line 2 Sg4	0
FBgn0038012	WPP fat	1
FBgn0038012	WPP saliv	0
FBgn0038012	adult female 01day	2
FBgn0038012	adult female 05day	5
FBgn0038012	adult female 30day	4
FBgn0038012	adult male 01day	4
FBgn0038012	adult male 05day	7
FBgn0038012	adult male 30day	6
FBgn0038012	antennal disc ML-DmD20-c5	0
FBgn0038012	embryo 00-02hr	11
FBgn0038012	embryo 02-04hr	14
FBgn0038012	embryo 04-06hr	8
FBgn0038012	embryo 06-08hr	2
FBgn0038012	embryo 08-10hr	2
FBgn0038012	embryo 10-12hr	1
FBgn0038012	embryo 12-14hr	2
FBgn0038012	embryo 14-16hr	3
FBgn0038012	embryo 16-18hr	2
FBgn0038012	embryo 18-20hr	1
FBgn0038012	embryo 20-22hr	3
FBgn0038012	embryo 22-24hr	3
FBgn0038012	embryonic 1182-4H	0
FBgn0038012	embryonic GM2	0
FBgn0038012	embryonic Kc167	0
FBgn0038012	embryonic S1	0
FBgn0038012	embryonic S3	0
FBgn0038012	eye-antennal disc ML-DmD11	0
FBgn0038012	haltere disc ML-DmD17-c3	0
FBgn0038012	larva L1	0
FBgn0038012	larva L2	0
FBgn0038012	larva L3 12hr old	1
FBgn0038012	larva L3 late, Zn 5mM	0
FBgn0038012	larva L3 puffstage 1-2	2
FBgn0038012	larva L3 puffstage 3-6	2
FBgn0038012	larva L3 puffstage 7-9	3
FBgn0038012	larva L3, Caffeine 1.5mg/ml	1
FBgn0038012	larva L3, Cd 12hr	1
FBgn0038012	larva L3, Cd 6hr	1
FBgn0038012	larva L3, Cu 0.5mM	0
FBgn0038012	larva L3, EtOH 10	1
FBgn0038012	larva L3, EtOH 2.5	3
FBgn0038012	larva L3, EtOH 5	1
FBgn0038012	larva L3, Rotenone 2μg	1
FBgn0038012	larva L3, Rotenone 8μg	1
FBgn0038012	leg disc CME L1	0
FBgn0038012	mixed discs ML-DmD4-c1	0
FBgn0038012	ovary OSC	0
FBgn0038012	ovary OSS	0
FBgn0038012	ovary fGS/OSS	0
FBgn0038012	tumorous blood cells mbn2	1
FBgn0038012	white prepupae new	3
FBgn0038012	wing disc CME-W2	0
FBgn0038012	wing disc ML-DmD16-c3	0
FBgn0038012	wing disc ML-DmD21	0
FBgn0038012	wing disc ML-DmD32	0
FBgn0038012	wing disc ML-DmD8	0
FBgn0038012	wing disc ML-DmD9	0
FBgn0038000	4-day Adult, Caffeine 2.5mg/ml	2
FBgn0038000	4-day Adult, Caffeine 25mg/ml	3
FBgn0038000	4-day Adult, Cd 0.05M	3
FBgn0038000	4-day Adult, Cd 0.1M	4
FBgn0038000	4-day Adult, Cu 15mM	2
FBgn0038000	4-day Adult, Paraquat 10mM	12
FBgn0038000	4-day Adult, Paraquat 5mM	12
FBgn0038000	4-day Adult, Zn 4.5mM	10
FBgn0038000	4-day Adult, cold 1	4
FBgn0038000	4-day Adult, cold 2	2
FBgn0038000	4-day Adult, heatshock	4
FBgn0038000	A 1d carcass	0
FBgn0038000	A 1d dig sys	1
FBgn0038000	A 20d carcass	1
FBgn0038000	A 20d dig sys	1
FBgn0038000	A 4d carcass	0
FBgn0038000	A 4d dig sys	0
FBgn0038000	A MateF 1d head	0
FBgn0038000	A MateF 20d head	0
FBgn0038000	A MateF 4d head	0
FBgn0038000	A MateF 4d ovary	0
FBgn0038000	A MateM 1d head	0
FBgn0038000	A MateM 20d head	0
FBgn0038000	A MateM 4d acc gland	15
FBgn0038000	A MateM 4d head	0
FBgn0038000	A MateM 4d testis	201
FBgn0038000	A VirF 1d head	0
FBgn0038000	A VirF 20d head	0
FBgn0038000	A VirF 4d head	0
FBgn0038000	A VirF 4d ovary	0
FBgn0038000	CNS ML-DmBG1-c1	0
FBgn0038000	CNS ML-DmBG2-c2	0
FBgn0038000	L3 CNS	0
FBgn0038000	L3 Wand carcass	0
FBgn0038000	L3 Wand dig sys	1
FBgn0038000	L3 Wand fat	0
FBgn0038000	L3 Wand imag disc	37
FBgn0038000	L3 Wand saliv	0
FBgn0038000	P15	24
FBgn0038000	P5	18
FBgn0038000	P6	27
FBgn0038000	P8	32
FBgn0038000	P8 CNS	0
FBgn0038000	P8 fat	18
FBgn0038000	P9-10	30
FBgn0038000	Schneider line 2 S2R+	0
FBgn0038000	Schneider line 2 Sg4	0
FBgn0038000	WPP fat	8
FBgn0038000	WPP saliv	4
FBgn0038000	adult female 01day	0
FBgn0038000	adult female 05day	0
FBgn0038000	adult female 30day	0
FBgn0038000	adult male 01day	41
FBgn0038000	adult male 05day	59
FBgn0038000	adult male 30day	51
FBgn0038000	antennal disc ML-DmD20-c5	0
FBgn0038000	embryo 00-02hr	0
FBgn0038000	embryo 02-04hr	0
FBgn0038000	embryo 04-06hr	0
FBgn0038000	embryo 06-08hr	0
FBgn0038000	embryo 08-10hr	0
FBgn0038000	embryo 10-12hr	0
FBgn0038000	embryo 12-14hr	0
FBgn0038000	embryo 14-16hr	0
FBgn0038000	embryo 16-18hr	0
FBgn0038000	embryo 18-20hr	0
FBgn0038000	embryo 20-22hr	0
FBgn0038000	embryo 22-24hr	0
FBgn0038000	embryonic 1182-4H	0
FBgn0038000	embryonic GM2	0
FBgn0038000	embryonic Kc167	0
FBgn0038000	embryonic S1	0
FBgn0038000	embryonic S3	0
FBgn0038000	eye-antennal disc ML-DmD11	0
FBgn0038000	haltere disc ML-DmD17-c3	0
FBgn0038000	larva L1	0
FBgn0038000	larva L2	0
FBgn0038000	larva L3 12hr old	0
FBgn0038000	larva L3 late, Zn 5mM	1
FBgn0038000	larva L3 puffstage 1-2	4
FBgn0038000	larva L3 puffstage 3-6	9
FBgn0038000	larva L3 puffstage 7-9	10
FBgn0038000	larva L3, Caffeine 1.5mg/ml	1
FBgn0038000	larva L3, Cd 12hr	3
FBgn0038000	larva L3, Cd 6hr	3
FBgn0038000	larva L3, Cu 0.5mM	2
FBgn0038000	larva L3, EtOH 10	1
FBgn0038000	larva L3, EtOH 2.5	8
FBgn0038000	larva L3, EtOH 5	1
FBgn0038000	larva L3, Rotenone 2μg	1
FBgn0038000	larva L3, Rotenone 8μg	1
FBgn0038000	leg disc CME L1	0
FBgn0038000	mixed discs ML-DmD4-c1	0
FBgn0038000	ovary OSC	0
FBgn0038000	ovary OSS	0
FBgn0038000	ovary fGS/OSS	0
FBgn0038000	tumorous blood cells mbn2	0
FBgn0038000	white prepupae new	9
FBgn0038000	wing disc CME-W2	0
FBgn0038000	wing disc ML-DmD16-c3	0
FBgn0038000	wing disc ML-DmD21	0
FBgn0038000	wing disc ML-DmD32	0
FBgn0038000	wing disc ML-DmD8	0
FBgn0038000	wing disc ML-DmD9	0
FBgn0024244	4-day Adult, Caffeine 2.5mg/ml	4
FBgn0024244	4-day Adult, Caffeine 25mg/ml	4
FBgn0024244	4-day Adult, Cd 0.05M	7
FBgn0024244	4-day Adult, Cd 0.1M	8
FBgn0024244	4-day Adult, Cu 15mM	3
FBgn0024244	4-day Adult, Paraquat 10mM	6
FBgn0024244	4-day Adult, Paraquat 5mM	4
FBgn0024244	4-day Adult, Zn 4.5mM	5
FBgn0024244	4-day Adult, cold 1	4
FBgn0024244	4-day Adult, cold 2	4
FBgn0024244	4-day Adult, heatshock	5
FBgn0024244	A 1d carcass	3
FBgn0024244	A 1d dig sys	10
FBgn0024244	A 20d carcass	4
FBgn0024244	A 20d dig sys	9
FBgn0024244	A 4d carcass	5
FBgn0024244	A 4d dig sys	10
FBgn0024244	A MateF 1d head	3
FBgn0024244	A MateF 20d head	2
FBgn0024244	A MateF 4d head	2
FBgn0024244	A MateF 4d ovary	0
FBgn0024244	A MateM 1d head	5
FBgn0024244	A MateM 20d head	3
FBgn0024244	A MateM 4d acc gland	11
FBgn0024244	A MateM 4d head	3
FBgn0024244	A MateM 4d testis	2
FBgn0024244	A VirF 1d head	3
FBgn0024244	A VirF 20d head	1
FBgn0024244	A VirF 4d head	3
FBgn0024244	A VirF 4d ovary	0
FBgn0024244	CNS ML-DmBG1-c1	0
FBgn0024244	CNS ML-DmBG2-c2	0
FBgn0024244	L3 CNS	5
FBgn0024244	L3 Wand carcass	22
FBgn0024244	L3 Wand dig sys	16
FBgn0024244	L3 Wand fat	2
FBgn0024244	L3 Wand imag disc	25
FBgn0024244	L3 Wand saliv	0
FBgn0024244	P15	9
FBgn0024244	P5	51
FBgn0024244	P6	54
FBgn0024244	P8	39
FBgn0024244	P8 CNS	6
FBgn0024244	P8 fat	10
FBgn0024244	P9-10	12
FBgn0024244	Schneider line 2 S2R+	0
FBgn0024244	Schneider line 2 Sg4	0
FBgn0024244	WPP fat	11
FBgn0024244	WPP saliv	2
FBgn0024244	adult female 01day	6
FBgn0024244	adult female 05day	3
FBgn0024244	adult female 30day	3
FBgn0024244	adult male 01day	12
FBgn0024244	adult male 05day	13
FBgn0024244	adult male 30day	11
FBgn0024244	antennal disc ML-DmD20-c5	0
FBgn0024244	embryo 00-02hr	2
FBgn0024244	embryo 02-04hr	22
FBgn0024244	embryo 04-06hr	74
FBgn0024244	embryo 06-08hr	81
FBgn0024244	embryo 08-10hr	73
FBgn0024244	embryo 10-12hr	87
FBgn0024244	embryo 12-14hr	105
FBgn0024244	embryo 14-16hr	57
FBgn0024244	embryo 16-18hr	51
FBgn0024244	embryo 18-20hr	35
FBgn0024244	embryo 20-22hr	20
FBgn0024244	embryo 22-24hr	26
FBgn0024244	embryonic 1182-4H	0
FBgn0024244	embryonic GM2	0
FBgn0024244	embryonic Kc167	0
FBgn0024244	embryonic S1	0
FBgn0024244	embryonic S3	0
FBgn0024244	eye-antennal disc ML-DmD11	0
FBgn0024244	haltere disc ML-DmD17-c3	0
FBgn0024244	larva L1	17
FBgn0024244	larva L2	18
FBgn0024244	larva L3 12hr old	12
FBgn0024244	larva L3 late, Zn 5mM	6
FBgn0024244	larva L3 puffstage 1-2	12
FBgn0024244	larva L3 puffstage 3-6	19
FBgn0024244	larva L3 puffstage 7-9	30
FBgn0024244	larva L3, Caffeine 1.5mg/ml	7
FBgn0024244	larva L3, Cd 12hr	14
FBgn0024244	larva L3, Cd 6hr	7
FBgn0024244	larva L3, Cu 0.5mM	5
FBgn0024244	larva L3, EtOH 10	8
FBgn0024244	larva L3, EtOH 2.5	5
FBgn0024244	larva L3, EtOH 5	6
FBgn0024244	larva L3, Rotenone 2μg	8
FBgn0024244	larva L3, Rotenone 8μg	8
FBgn0024244	leg disc CME L1	0
FBgn0024244	mixed discs ML-DmD4-c1	0
FBgn0024244	ovary OSC	0
FBgn0024244	ovary OSS	0
FBgn0024244	ovary fGS/OSS	0
FBgn0024244	tumorous blood cells mbn2	0
FBgn0024244	white prepupae new	37
FBgn0024244	wing disc CME-W2	0
FBgn0024244	wing disc ML-DmD16-c3	0
FBgn0024244	wing disc ML-DmD21	0
FBgn0024244	wing disc ML-DmD32	0
FBgn0024244	wing disc ML-DmD8	0
FBgn0024244	wing disc ML-DmD9	0
FBgn0037338	4-day Adult, Caffeine 2.5mg/ml	40
FBgn0037338	4-day Adult, Caffeine 25mg/ml	12
FBgn0037338	4-day Adult, Cd 0.05M	14
FBgn0037338	4-day Adult, Cd 0.1M	46
FBgn0037338	4-day Adult, Cu 15mM	43
FBgn0037338	4-day Adult, Paraquat 10mM	17
FBgn0037338	4-day Adult, Paraquat 5mM	30
FBgn0037338	4-day Adult, Zn 4.5mM	6
FBgn0037338	4-day Adult, cold 1	9
FBgn0037338	4-day Adult, cold 2	5
FBgn0037338	4-day Adult, heatshock	13
FBgn0037338	A 1d carcass	2
FBgn0037338	A 1d dig sys	3
FBgn0037338	A 20d carcass	3
FBgn0037338	A 20d dig sys	2
FBgn0037338	A 4d carcass	5
FBgn0037338	A 4d dig sys	4
FBgn0037338	A MateF 1d head	3
FBgn0037338	A MateF 20d head	2
FBgn0037338	A MateF 4d head	2
FBgn0037338	A MateF 4d ovary	66
FBgn0037338	A MateM 1d head	3
FBgn0037338	A MateM 20d head	5
FBgn0037338	A MateM 4d acc gland	3
FBgn0037338	A MateM 4d head	4
FBgn0037338	A MateM 4d testis	3
FBgn0037338	A VirF 1d head	3
FBgn0037338	A VirF 20d head	2
FBgn0037338	A VirF 4d head	3
FBgn0037338	A VirF 4d ovary	68
FBgn0037338	CNS ML-DmBG1-c1	37
FBgn0037338	CNS ML-DmBG2-c2	16
FBgn0037338	L3 CNS	12
FBgn0037338	L3 Wand carcass	8
FBgn0037338	L3 Wand dig sys	4
FBgn0037338	L3 Wand fat	1
FBgn0037338	L3 Wand imag disc	10
FBgn0037338	L3 Wand saliv	0
FBgn0037338	P15	1
FBgn0037338	P5	4
FBgn0037338	P6	5
FBgn0037338	P8	2
FBgn0037338	P8 CNS	5
FBgn0037338	P8 fat	0
FBgn0037338	P9-10	1
FBgn0037338	Schneider line 2 S2R+	31
FBgn0037338	Schneider line 2 Sg4	16
FBgn0037338	WPP fat	3
FBgn0037338	WPP saliv	1
FBgn0037338	adult female 01day	7
FBgn0037338	adult female 05day	18
FBgn0037338	adult female 30day	19
FBgn0037338	adult male 01day	1
FBgn0037338	adult male 05day	2
FBgn0037338	adult male 30day	2
FBgn0037338	antennal disc ML-DmD20-c5	15
FBgn0037338	embryo 00-02hr	29
FBgn0037338	embryo 02-04hr	8
FBgn0037338	embryo 04-06hr	4
FBgn0037338	embryo 06-08hr	5
FBgn0037338	embryo 08-10hr	5
FBgn0037338	embryo 10-12hr	3
FBgn0037338	embryo 12-14hr	2
FBgn0037338	embryo 14-16hr	2
FBgn0037338	embryo 16-18hr	1
FBgn0037338	embryo 18-20hr	0
FBgn0037338	embryo 20-22hr	1
FBgn0037338	embryo 22-24hr	2
FBgn0037338	embryonic 1182-4H	14
FBgn0037338	embryonic GM2	26
FBgn0037338	embryonic Kc167	30
FBgn0037338	embryonic S1	11
FBgn0037338	embryonic S3	23
FBgn0037338	eye-antennal disc ML-DmD11	20
FBgn0037338	haltere disc ML-DmD17-c3	22
FBgn0037338	larva L1	1
FBgn0037338	larva L2	2
FBgn0037338	larva L3 12hr old	2
FBgn0037338	larva L3 late, Zn 5mM	1
FBgn0037338	larva L3 puffstage 1-2	2
FBgn0037338	larva L3 puffstage 3-6	3
FBgn0037338	larva L3 puffstage 7-9	4
FBgn0037338	larva L3, Caffeine 1.5mg/ml	3
FBgn0037338	larva L3, Cd 12hr	3
FBgn0037338	larva L3, Cd 6hr	2
FBgn0037338	larva L3, Cu 0.5mM	2
FBgn0037338	larva L3, EtOH 10	2
FBgn0037338	larva L3, EtOH 2.5	27
FBgn0037338	larva L3, EtOH 5	3
FBgn0037338	larva L3, Rotenone 2μg	3
FBgn0037338	larva L3, Rotenone 8μg	1
FBgn0037338	leg disc CME L1	20
FBgn0037338	mixed discs ML-DmD4-c1	20
FBgn0037338	ovary OSC	38
FBgn0037338	ovary OSS	13
FBgn0037338	ovary fGS/OSS	30
FBgn0037338	tumorous blood cells mbn2	26
FBgn0037338	white prepupae new	3
FBgn0037338	wing disc CME-W2	34
FBgn0037338	wing disc ML-DmD16-c3	25
FBgn0037338	wing disc ML-DmD21	9
FBgn0037338	wing disc ML-DmD32	27
FBgn0037338	wing disc ML-DmD8	21
FBgn0037338	wing disc ML-DmD9	16
FBgn0031568	4-day Adult, Caffeine 2.5mg/ml	0
FBgn0031568	4-day Adult, Caffeine 25mg/ml	1
FBgn0031568	4-day Adult, Cd 0.05M	1
FBgn0031568	4-day Adult, Cd 0.1M	1
FBgn0031568	4-day Adult, Cu 15mM	1
FBgn0031568	4-day Adult, Paraquat 10mM	0
FBgn0031568	4-day Adult, Paraquat 5mM	1
FBgn0031568	4-day Adult, Zn 4.5mM	1
FBgn0031568	4-day Adult, cold 1	1
FBgn0031568	4-day Adult, cold 2	1
FBgn0031568	4-day Adult, heatshock	0
FBgn0031568	A 1d carcass	1
FBgn0031568	A 1d dig sys	0
FBgn0031568	A 20d carcass	1
FBgn0031568	A 20d dig sys	0
FBgn0031568	A 4d carcass	1
FBgn0031568	A 4d dig sys	0
FBgn0031568	A MateF 1d head	2
FBgn0031568	A MateF 20d head	1
FBgn0031568	A MateF 4d head	1
FBgn0031568	A MateF 4d ovary	0
FBgn0031568	A MateM 1d head	2
FBgn0031568	A MateM 20d head	1
FBgn0031568	A MateM 4d acc gland	1
FBgn0031568	A MateM 4d head	2
FBgn0031568	A MateM 4d testis	0
FBgn0031568	A VirF 1d head	2
FBgn0031568	A VirF 20d head	1
FBgn0031568	A VirF 4d head	2
FBgn0031568	A VirF 4d ovary	0
FBgn0031568	CNS ML-DmBG1-c1	0
FBgn0031568	CNS ML-DmBG2-c2	0
FBgn0031568	L3 CNS	5
FBgn0031568	L3 Wand carcass	6
FBgn0031568	L3 Wand dig sys	0
FBgn0031568	L3 Wand fat	0
FBgn0031568	L3 Wand imag disc	0
FBgn0031568	L3 Wand saliv	0
FBgn0031568	P15	2
FBgn0031568	P5	2
FBgn0031568	P6	1
FBgn0031568	P8	11
FBgn0031568	P8 CNS	21
FBgn0031568	P8 fat	6
FBgn0031568	P9-10	2
FBgn0031568	Schneider line 2 S2R+	0
FBgn0031568	Schneider line 2 Sg4	0
FBgn0031568	WPP fat	1
FBgn0031568	WPP saliv	0
FBgn0031568	adult female 01day	0
FBgn0031568	adult female 05day	0
FBgn0031568	adult female 30day	0
FBgn0031568	adult male 01day	1
FBgn0031568	adult male 05day	1
FBgn0031568	adult male 30day	1
FBgn0031568	antennal disc ML-DmD20-c5	0
FBgn0031568	embryo 00-02hr	0
FBgn0031568	embryo 02-04hr	0
FBgn0031568	embryo 04-06hr	0
FBgn0031568	embryo 06-08hr	0
FBgn0031568	embryo 08-10hr	0
FBgn0031568	embryo 10-12hr	0
FBgn0031568	embryo 12-14hr	1
FBgn0031568	embryo 14-16hr	1
FBgn0031568	embryo 16-18hr	3
FBgn0031568	embryo 18-20hr	3
FBgn0031568	embryo 20-22hr	3
FBgn0031568	embryo 22-24hr	3
FBgn0031568	embryonic 1182-4H	0
FBgn0031568	embryonic GM2	0
FBgn0031568	embryonic Kc167	0
FBgn0031568	embryonic S1	0
FBgn0031568	embryonic S3	0
FBgn0031568	eye-antennal disc ML-DmD11	0
FBgn0031568	haltere disc ML-DmD17-c3	0
FBgn0031568	larva L1	3
FBgn0031568	larva L2	2
FBgn0031568	larva L3 12hr old	1
FBgn0031568	larva L3 late, Zn 5mM	1
FBgn0031568	larva L3 puffstage 1-2	0
FBgn0031568	larva L3 puffstage 3-6	1
FBgn0031568	larva L3 puffstage 7-9	2
FBgn0031568	larva L3, Caffeine 1.5mg/ml	0
FBgn0031568	larva L3, Cd 12hr	1
FBgn0031568	larva L3, Cd 6hr	0
FBgn0031568	larva L3, Cu 0.5mM	0
FBgn0031568	larva L3, EtOH 10	0
FBgn0031568	larva L3, EtOH 2.5	0
FBgn0031568	larva L3, EtOH 5	0
FBgn0031568	larva L3, Rotenone 2μg	0
FBgn0031568	larva L3, Rotenone 8μg	0
FBgn0031568	leg disc CME L1	0
FBgn0031568	mixed discs ML-DmD4-c1	0
FBgn0031568	ovary OSC	10
FBgn0031568	ovary OSS	1
FBgn0031568	ovary fGS/OSS	13
FBgn0031568	tumorous blood cells mbn2	0
FBgn0031568	white prepupae new	2
FBgn0031568	wing disc CME-W2	0
FBgn0031568	wing disc ML-DmD16-c3	0
FBgn0031568	wing disc ML-DmD21	0
FBgn0031568	wing disc ML-DmD32	0
FBgn0031568	wing disc ML-DmD8	0
FBgn0031568	wing disc ML-DmD9	0
FBgn0004893	4-day Adult, Caffeine 2.5mg/ml	5
